playerName,seasonStartYear,MP,FG,FGA,3P,3PA,FT,FTA,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,inflationAdjSalary
Domantas Sabonis,2019,34.3,7.4,13.7,0.3,1.1,3.5,4.8,3.0,9.4,12.4,5.0,0.8,0.5,2.7,3.1,18.5,3743.868
Emeka Okafor,2006,34.3,5.9,11.0,0.0,0.0,2.6,4.4,3.9,7.4,11.3,1.2,0.9,2.6,1.7,3.1,14.4,5758.723
Latrell Sprewell,1998,34.3,6.3,15.2,0.4,1.8,4.7,5.7,1.1,3.3,4.4,2.4,1.1,0.1,2.4,1.8,17.8,13834.826
Gordon Hayward,2016,34.3,7.5,16.0,2.1,5.3,5.2,6.0,0.7,4.8,5.5,3.4,1.0,0.3,2.0,1.7,22.2,18119.011
Andre Miller,2003,34.3,5.3,11.6,0.1,0.8,4.0,4.9,1.6,2.8,4.5,5.9,1.7,0.3,2.6,2.4,14.8,11832.161
Rudy Gobert,2019,34.3,5.8,8.4,0.0,0.0,3.7,5.9,3.4,9.9,13.3,1.5,0.7,1.9,1.9,3.2,15.3,26792.118
Andre Miller,2000,34.3,5.5,12.2,0.2,0.8,4.6,5.5,1.1,3.2,4.4,8.0,1.5,0.3,3.2,2.8,15.8,2849.971
Zach LaVine,2019,34.3,9.0,20.0,3.1,8.1,4.5,5.6,0.7,4.1,4.8,4.2,1.5,0.5,3.4,2.2,25.5,20684.039
Ty Lawson,2012,34.3,6.3,13.7,1.1,3.2,3.3,4.4,0.5,2.2,2.8,6.9,1.5,0.1,2.5,1.9,17.0,3012.655
Ty Lawson,2011,34.3,6.3,12.9,1.2,3.4,2.8,3.5,0.9,2.8,3.6,6.5,1.3,0.1,2.3,1.6,16.6,1991.408
Tony Parker,2004,34.3,6.8,14.4,0.5,2.0,2.6,4.0,0.6,3.0,3.5,5.7,1.1,0.1,2.8,2.3,16.8,2213.443
Kyrie Irving,2012,34.3,8.2,18.1,1.8,4.7,4.2,4.9,0.6,3.1,3.7,5.9,1.5,0.4,3.2,2.5,22.5,6547.471
DeMar DeRozan,2010,34.3,6.6,14.1,0.1,0.6,4.0,4.9,0.9,2.9,3.8,1.8,1.0,0.4,1.8,2.6,17.2,3058.791
Russell Westbrook,2016,34.3,10.3,24.3,2.5,7.3,8.9,10.6,1.7,9.0,10.7,10.4,1.7,0.4,5.4,2.4,31.9,29918.259
Isaiah Rider,1999,34.3,7.5,17.9,0.9,3.0,3.4,4.3,1.0,3.2,4.3,3.6,0.7,0.1,2.8,2.2,19.3,8844.015
Shawn Kemp,1997,34.3,6.6,14.7,0.0,0.1,5.3,7.2,2.8,6.6,9.4,2.4,1.3,1.1,3.4,3.8,18.4,14576.329
Darren Collison,2014,34.3,5.8,12.2,1.3,3.6,3.2,4.1,0.4,2.8,3.2,5.6,1.5,0.3,2.5,2.1,16.1,5469.034
Dwyane Wade,2012,34.3,7.8,15.5,0.2,0.8,4.0,5.5,1.4,3.5,4.9,5.0,1.8,0.9,2.8,2.0,19.9,20155.974
Blake Griffin,2018,34.3,8.3,17.9,2.5,6.9,5.5,7.2,1.4,6.1,7.5,5.4,0.7,0.4,3.4,2.7,24.5,34366.658
Avery Johnson,1998,34.3,4.6,9.7,0.0,0.2,1.2,2.0,0.5,1.9,2.4,7.4,1.1,0.2,2.4,2.0,10.5,5000.539
Michael Jordan,2001,34.3,9.2,22.1,0.2,0.9,4.4,5.6,0.8,4.8,5.6,5.2,1.4,0.4,2.7,2.0,22.9,1526.382
Zach Randolph,2012,34.3,6.3,13.6,0.0,0.3,3.2,4.3,4.1,7.0,11.0,1.5,0.8,0.4,2.0,2.5,15.7,19535.572
Dwight Howard,2009,34.3,6.2,10.1,0.0,0.1,5.9,10.1,3.4,9.5,12.9,1.7,0.9,2.9,3.4,3.6,18.3,19149.823
Jamal Mashburn,1998,34.2,5.3,11.9,0.7,1.5,2.8,3.9,1.0,4.5,5.5,2.9,0.8,0.1,2.4,2.4,14.0,8389.239
Clifford Robinson,2003,34.2,4.5,11.5,1.4,3.8,1.5,2.1,0.7,3.3,3.9,3.3,0.8,0.9,2.1,2.9,11.8,6951.394
Ray Allen,1998,34.2,6.2,13.6,1.6,4.3,3.5,3.9,1.2,3.2,4.4,3.6,1.1,0.2,2.5,2.4,17.4,3867.084
Baron Davis,2008,34.2,5.5,14.8,1.5,5.0,2.4,3.2,0.7,3.0,3.7,7.7,1.7,0.5,3.0,3.0,14.9,13968.786
Marcus Camby,2007,34.2,3.5,7.9,0.1,0.3,1.7,2.5,2.9,10.2,13.1,3.3,1.1,3.6,1.5,2.7,8.8,14670.269
Marc Gasol,2016,34.2,7.1,15.5,1.4,3.5,3.9,4.6,0.8,5.4,6.3,4.5,0.9,1.3,2.3,2.4,19.5,23859.75
Richard Hamilton,2007,34.2,7.1,14.8,0.8,1.9,3.1,3.6,1.1,2.4,3.4,4.1,1.1,0.2,2.0,2.5,18.1,13040.239
Devin Harris,2009,34.2,5.6,13.8,0.9,3.4,4.8,6.0,0.4,2.8,3.2,6.6,1.2,0.3,2.8,2.8,16.9,10580.994
Carlos Boozer,2003,34.2,6.3,12.0,0.0,0.1,2.9,3.8,3.1,8.4,11.4,2.0,1.0,0.7,1.8,2.7,15.5,833.692
Antonio McDyess,1996,34.2,7.2,15.6,0.1,0.5,3.7,5.2,2.1,5.2,7.3,1.4,0.8,1.7,2.7,3.7,18.3,4412.675
Shareef Abdur-Rahim,2004,34.2,6.2,12.4,0.3,0.7,4.1,4.7,2.3,5.0,7.3,2.1,0.9,0.5,2.2,2.8,16.8,20946.515
Carmelo Anthony,2011,34.2,8.2,19.2,1.2,3.7,5.4,6.8,1.7,4.7,6.4,3.5,1.1,0.4,2.6,3.0,23.1,22290.35
Gary Payton,2003,34.2,5.3,11.6,0.7,2.1,1.9,2.7,0.9,3.1,4.0,5.4,1.1,0.2,1.7,2.2,13.2,7272.342
Rudy Gay,2013,34.2,7.4,16.2,0.9,2.7,4.4,5.3,1.5,4.4,6.0,2.9,1.3,0.8,3.1,2.3,20.0,20814.852
Jrue Holiday,2019,34.2,7.5,16.5,2.0,5.7,2.1,3.0,1.3,3.5,4.8,6.7,1.6,0.8,3.0,2.4,19.1,27717.791
Danilo Gallinari,2015,34.2,5.4,13.2,1.6,4.5,7.1,8.2,1.0,4.3,5.3,2.5,0.8,0.4,1.5,1.6,19.5,15939.389
Isaiah Thomas,2013,34.2,6.9,15.2,1.8,5.1,4.8,5.7,0.7,2.3,2.9,6.3,1.3,0.1,3.0,2.6,20.3,1028.928
Justise Winslow,2016,34.2,4.4,12.5,0.4,1.9,1.6,2.6,1.3,3.9,5.2,3.7,1.4,0.3,1.8,2.9,10.9,2923.546
Josh Smith,2010,34.2,6.4,13.6,0.6,2.0,3.0,4.3,1.7,6.8,8.5,3.3,1.3,1.6,2.5,2.9,16.3,14459.539
Sam Cassell,2002,34.2,7.0,14.8,0.8,2.2,4.8,5.5,0.7,3.6,4.3,5.5,1.1,0.2,2.3,2.8,19.5,7324.767
Calbert Cheaney,1997,34.1,5.5,12.0,0.2,0.6,1.7,2.6,1.0,3.0,4.0,2.1,1.2,0.4,1.3,3.2,12.8,6101.719
Tim Duncan,2006,34.1,7.9,14.6,0.0,0.1,4.6,7.2,2.9,7.9,10.8,3.4,0.8,2.5,2.8,2.6,20.4,23339.438
Raja Bell,2008,34.1,4.5,10.2,1.7,4.0,1.3,1.5,0.6,3.0,3.6,2.1,0.7,0.1,1.3,2.5,11.9,6208.349
Mike Bibby,2001,34.1,5.8,12.9,0.8,2.1,2.4,2.9,0.5,2.4,2.9,5.0,1.1,0.2,1.8,1.7,14.8,6372.481
Lamar Odom,2001,34.1,5.2,12.4,0.6,2.9,2.1,3.2,1.1,5.0,6.1,5.9,0.8,1.2,3.3,3.1,13.1,4292.674
Raymond Felton,2012,34.1,5.6,13.0,1.3,3.6,1.5,1.9,0.8,2.1,2.9,5.4,1.4,0.2,2.2,2.0,14.0,4735.896
Zach Randolph,2013,34.1,7.1,15.3,0.0,0.2,3.2,4.4,3.3,6.6,10.0,2.5,0.7,0.3,2.3,2.6,17.4,20711.374
Devin Booker,2017,34.1,8.4,19.5,2.7,7.1,5.4,6.1,0.5,4.0,4.5,4.7,0.9,0.3,3.6,3.1,24.9,2572.557
Karl Malone,2003,34.1,4.6,9.8,0.0,0.0,3.4,4.7,1.6,7.2,8.8,3.7,1.2,0.3,2.4,2.9,12.6,2218.53
Derek Fisher,2002,34.1,4.2,9.3,1.2,2.8,1.3,1.6,0.5,2.4,2.9,3.4,1.2,0.2,1.2,2.5,10.8,4530.783
Beno Udrih,2010,34.1,5.2,10.4,0.8,2.3,2.5,2.9,0.5,2.8,3.4,4.9,1.2,0.1,1.8,2.3,13.7,8075.652
Ben Wallace,2000,34.1,2.7,5.5,0.0,0.0,1.0,3.0,3.8,9.4,13.2,1.5,1.3,2.3,1.5,2.4,6.4,6303.851
Kemba Walker,2016,34.1,8.1,18.3,3.0,7.6,3.8,4.5,0.6,3.3,3.9,5.5,1.1,0.3,2.1,1.5,23.2,13527.421
Shane Battier,2008,34.1,2.4,6.0,1.5,4.0,1.1,1.2,1.0,3.8,4.8,2.3,0.8,0.9,0.9,2.0,7.4,8007.405
Thaddeus Young,2008,34.1,6.2,12.7,0.8,2.2,1.8,2.4,1.8,3.2,5.0,1.2,1.3,0.3,1.6,2.2,15.0,2443.755
Donovan Mitchell,2019,34.1,9.0,19.7,2.7,7.1,4.4,5.0,0.8,3.7,4.5,4.3,1.0,0.2,2.8,2.4,25.1,3856.523
Kevin Durant,2007,34.1,7.3,17.1,0.7,2.6,4.9,5.6,0.9,3.5,4.4,2.4,1.0,0.9,2.9,1.5,20.3,5439.344
Thaddeus Young,2012,34.1,6.7,12.6,0.0,0.1,1.4,2.5,2.4,5.1,7.5,1.6,1.8,0.7,1.2,2.5,14.8,9518.121
Tyson Chandler,2006,34.1,4.0,6.4,0.0,0.0,1.5,2.8,4.4,8.0,12.4,0.9,0.5,1.8,1.7,3.3,9.5,12252.431
DeMarcus Cousins,2015,34.1,9.2,20.5,1.1,3.2,7.3,10.2,2.4,9.1,11.5,3.3,1.6,1.4,3.8,3.6,26.9,16769.198
Doug Christie,2003,34.1,4.0,8.8,0.7,1.9,2.0,2.3,0.9,3.4,4.3,4.2,1.8,0.5,1.9,2.4,10.6,10205.238
Bradley Beal,2014,34.1,6.1,14.4,1.8,4.4,2.5,3.1,1.0,3.1,4.1,3.3,1.3,0.3,2.0,2.1,16.4,5135.735
Desmond Mason,2002,34.0,5.6,12.5,0.2,0.9,2.7,3.7,1.9,4.7,6.6,2.0,0.8,0.4,1.4,2.7,14.2,1866.501
Bobby Phills,1996,34.0,4.8,11.1,1.2,3.1,1.8,2.5,0.9,2.6,3.6,3.4,1.6,0.3,2.0,2.5,12.6,3134.82
Zach LaVine,2018,34.0,8.4,18.0,1.9,5.1,5.0,6.0,0.6,4.0,4.7,4.5,1.0,0.4,3.4,2.2,23.7,21025.012
Eric Bledsoe,2014,34.0,5.8,12.9,1.1,3.4,4.4,5.4,0.9,4.3,5.2,6.1,1.6,0.6,3.4,2.3,17.0,14819.18
Chris Bosh,2011,34.0,6.6,13.5,0.2,0.7,3.8,4.7,1.8,6.1,7.9,1.6,0.8,0.8,1.9,2.1,17.2,19285.887
Eric Snow,1999,34.0,3.1,7.2,0.2,0.6,1.5,2.1,0.5,2.6,3.1,7.6,1.7,0.1,1.9,3.0,7.9,4904.259
John Wall,2018,34.0,7.7,17.2,1.6,5.3,3.8,5.5,0.5,3.2,3.6,8.7,1.5,0.9,3.8,2.2,20.7,20668.989
Jason Williams,2001,34.0,5.8,15.2,2.0,6.6,1.2,1.6,0.3,2.6,3.0,8.0,1.7,0.1,3.3,1.6,14.8,3898.489
Terrell Brandon,1998,34.0,6.1,14.4,0.4,1.3,1.9,2.3,0.7,3.4,4.1,8.4,1.8,0.3,2.2,2.3,14.4,10501.133
Michael Carter-Williams,2013,34.0,6.1,15.1,0.8,3.0,3.7,5.2,1.4,4.8,6.2,6.3,1.9,0.6,3.5,3.0,16.7,2560.903
Metta World Peace,2009,34.0,4.1,9.9,1.4,4.1,1.5,2.2,1.3,2.9,4.2,2.8,1.4,0.3,1.5,2.3,11.0,7373.945
Tony Parker,2007,34.0,7.8,15.7,0.3,1.0,3.7,5.1,0.5,2.8,3.3,6.0,0.8,0.1,2.5,1.5,19.5,13692.251
Gordon Hayward,2014,34.0,6.4,14.3,1.6,4.3,4.9,6.1,0.7,4.2,4.9,4.1,1.4,0.4,2.7,1.7,19.2,16809.51
Steve Nash,2000,34.0,5.4,11.2,1.3,3.2,3.3,3.6,0.6,2.5,3.2,7.2,1.0,0.1,2.9,2.2,15.4,8667.795
Steve Nash,2007,34.0,6.0,12.0,2.2,4.7,2.7,3.0,0.3,3.1,3.4,10.9,0.6,0.1,3.6,1.4,16.9,14833.272
DeAndre Jordan,2014,34.0,4.6,6.4,0.0,0.0,2.6,6.5,4.6,10.1,14.7,0.8,1.0,2.2,1.3,3.0,11.8,13041.019
Charles Oakley,1997,34.0,3.8,8.6,0.0,0.1,1.3,1.6,2.7,6.4,9.1,2.4,1.5,0.3,1.6,3.6,8.9,4830.527
Nicolas Batum,2015,34.0,5.2,12.2,1.9,5.6,2.4,2.8,0.8,5.2,5.9,5.5,0.9,0.6,2.8,1.6,14.7,13503.793
Sam Cassell,2003,34.0,7.4,15.2,1.0,2.5,3.5,4.0,0.5,2.7,3.2,6.8,1.2,0.2,2.7,3.1,19.3,7487.539
Nick Van Exel,2001,34.0,6.7,16.6,1.6,4.8,2.6,3.3,0.4,3.0,3.5,6.4,0.6,0.1,2.1,1.6,17.6,15515.126
Brandon Jennings,2010,34.0,5.7,14.7,1.6,4.8,3.2,3.9,0.7,3.0,3.7,4.8,1.5,0.3,2.3,2.1,16.2,2905.769
Marc Gasol,2015,34.0,6.3,13.6,0.0,0.1,3.9,4.7,1.1,5.8,7.0,3.8,1.0,1.3,2.3,2.7,16.6,22416.474
Kenny Thomas,2001,34.0,5.5,11.5,0.0,0.2,3.1,4.7,2.2,5.0,7.2,1.9,1.2,0.9,2.0,2.7,14.1,1445.361
Kobe Bryant,2014,34.0,7.6,20.4,1.5,5.3,5.6,6.9,0.7,4.9,5.7,5.6,1.3,0.2,3.7,1.9,22.3,26788.519
Tim Duncan,2004,34.0,8.0,16.5,0.0,0.2,5.1,7.4,3.2,8.2,11.4,2.7,0.6,2.5,2.1,2.4,21.2,20424.665
Eric Gordon,2011,34.0,7.0,15.6,1.1,4.4,5.4,7.2,0.2,2.6,2.8,3.4,1.4,0.4,2.7,2.2,20.6,4611.501
Wesley Matthews,2013,34.0,5.4,12.3,2.4,6.2,3.0,3.6,0.6,2.9,3.6,2.3,1.0,0.2,1.4,2.4,16.2,8000.036
Hersey Hawkins,1996,34.0,4.6,9.9,1.8,4.4,3.1,3.5,1.2,2.8,4.0,3.0,2.0,0.2,1.6,1.9,14.1,4514.973
Chris Mullin,1996,34.0,5.5,10.0,1.1,2.6,2.3,2.7,0.9,3.1,4.0,4.1,1.7,0.4,2.4,2.0,14.5,4931.1
Baron Davis,2004,33.9,6.3,16.3,2.6,7.7,4.0,5.3,0.7,3.1,3.8,7.9,1.8,0.3,2.8,2.7,19.2,17659.523
Scottie Pippen,1999,33.9,4.8,10.8,1.1,3.4,2.2,3.0,1.4,5.0,6.4,4.8,1.5,0.5,2.5,2.6,12.9,24187.224
Derek Anderson,1999,33.9,5.9,13.4,0.9,2.8,4.2,4.8,1.2,2.8,4.0,3.4,1.4,0.2,2.6,2.3,16.9,2353.063
Terry Rozier,2019,33.9,6.3,14.9,2.7,6.7,2.6,3.0,0.8,3.6,4.4,4.1,1.0,0.2,2.2,2.0,18.0,21102.745
Harrison Barnes,2019,33.9,5.1,11.0,1.4,3.7,3.0,3.7,1.1,3.9,4.9,2.2,0.6,0.2,1.2,1.3,14.5,25613.976
Bryant Stith,1996,33.9,4.8,11.6,1.3,3.5,3.9,4.5,1.4,2.8,4.2,2.6,1.2,0.4,1.9,2.3,14.9,5895.126
Andrew Wiggins,2019,33.9,8.1,18.1,2.1,6.2,3.5,5.0,1.2,3.9,5.1,3.7,0.8,1.0,2.4,2.4,21.8,29174.71
Kyle Lowry,2014,33.9,6.1,14.9,1.9,5.6,3.5,4.4,0.8,3.9,4.7,6.6,1.5,0.2,2.5,3.1,17.5,13679.243
Desmond Mason,2006,33.9,5.4,12.0,0.0,0.0,2.9,4.3,1.7,2.9,4.6,1.5,0.7,0.3,2.6,2.3,13.7,10762.103
Robert Covington,2018,33.9,4.5,10.3,2.4,6.4,1.9,2.5,0.8,4.7,5.5,1.3,2.1,1.3,1.3,3.6,13.3,11282.444
Jrue Holiday,2011,33.9,5.6,13.0,1.1,2.8,1.7,2.1,0.9,2.6,3.5,4.6,1.6,0.3,2.1,2.1,13.9,2096.128
Loy Vaught,1996,33.9,6.6,13.1,0.0,0.2,1.6,2.4,2.7,7.3,9.9,1.3,1.0,0.3,1.7,3.0,14.9,5374.968
Tyreke Evans,2011,33.9,6.5,14.3,0.3,1.6,3.2,4.1,1.0,3.6,4.6,4.5,1.3,0.5,2.7,2.2,16.5,4997.226
Russell Westbrook,2009,33.9,6.0,14.2,0.3,1.3,4.1,5.2,1.7,3.2,5.0,7.8,1.3,0.4,3.2,2.5,16.4,4730.762
Zach Randolph,2005,33.9,7.2,16.6,0.2,0.7,3.3,4.6,2.6,5.4,8.0,1.9,0.8,0.2,2.2,2.5,18.0,14900.209
Gary Harris,2017,33.9,6.6,13.6,2.3,5.9,2.0,2.4,0.6,2.1,2.6,2.9,1.8,0.2,1.8,1.8,17.5,2828.436
Thaddeus Young,2013,33.9,7.4,16.2,1.1,3.7,2.1,2.9,2.1,3.9,6.0,2.3,2.1,0.5,2.1,2.7,17.9,10006.619
Gerald Wallace,2005,33.9,5.8,10.7,0.3,0.9,3.4,5.6,2.2,5.3,7.5,1.7,2.5,2.1,1.8,2.7,15.2,6984.473
Tobias Harris,2019,33.9,7.6,16.2,1.8,4.9,2.5,3.1,1.1,5.9,7.0,3.2,0.7,0.5,1.4,2.3,19.4,34730.093
Shawn Kemp,1996,33.9,6.6,13.0,0.2,0.5,5.8,7.7,3.5,6.8,10.3,2.1,1.5,1.0,3.5,4.0,19.1,5721.74
Lonzo Ball,2017,33.8,3.9,10.8,1.7,5.7,0.6,1.4,1.3,5.6,6.9,7.2,1.7,0.8,2.6,2.2,10.2,6972.844
Carmelo Anthony,2016,33.8,8.1,18.8,2.0,5.7,4.1,4.9,0.8,5.1,5.9,2.9,0.8,0.5,2.1,2.7,22.4,27685.423
Marc Gasol,2013,33.8,5.8,12.5,0.0,0.2,3.2,4.2,1.5,5.8,7.2,3.7,1.1,1.2,1.9,2.7,14.8,17291.115
Russell Westbrook,2014,33.8,9.4,22.0,1.3,4.3,8.1,9.8,1.9,5.4,7.3,8.6,2.1,0.2,4.4,2.7,28.1,17918.74
Tony Parker,2005,33.8,7.8,14.6,0.1,0.5,3.4,4.7,0.5,2.8,3.3,5.5,1.0,0.1,3.1,2.1,19.2,11733.914
Richard Hamilton,2008,33.8,6.9,15.5,1.0,2.8,3.3,3.8,0.6,2.4,3.1,4.5,0.6,0.1,2.0,2.6,18.0,13425.555
Lamar Odom,2002,33.8,5.5,12.5,0.9,2.6,2.8,3.6,1.2,5.4,6.7,3.6,0.9,0.8,2.9,3.7,14.6,5372.882
Rodney Stuckey,2009,33.8,6.2,15.2,0.2,1.1,4.1,4.9,0.9,2.9,3.8,4.8,1.4,0.2,2.2,2.8,16.6,2273.704
Metta World Peace,2002,33.8,5.3,12.5,1.1,3.2,4.1,5.5,1.5,3.8,5.3,2.8,2.3,0.7,2.1,3.6,15.8,2876.836
Tony Parker,2008,33.8,9.1,17.8,0.3,1.0,4.0,5.1,0.4,2.8,3.2,6.9,0.9,0.1,2.7,1.6,22.4,14341.287
Antoine Walker,2003,33.8,5.8,13.7,1.0,3.6,1.2,2.2,2.5,5.9,8.4,4.4,0.8,0.8,2.4,2.6,13.8,19966.771
Eric Gordon,2008,33.8,5.3,11.6,1.7,4.3,3.8,4.5,0.6,2.0,2.6,2.8,1.0,0.4,2.1,2.2,16.1,3257.148
Derek Anderson,2000,33.8,4.8,11.8,1.2,3.1,4.0,4.8,0.9,3.4,4.3,3.6,1.4,0.2,2.0,2.2,14.9,3545.916
Chris Kaman,2009,33.8,7.8,15.8,0.0,0.1,3.0,4.0,2.4,6.8,9.3,1.6,0.5,1.2,2.9,2.8,18.5,13100.278
Rajon Rondo,2008,33.8,5.1,10.4,0.2,0.8,2.3,3.6,1.4,4.5,5.9,8.5,2.0,0.1,2.6,2.6,12.6,1632.895
Ben Simmons,2018,33.8,6.7,11.8,0.0,0.1,3.1,5.1,2.2,6.4,8.6,7.5,1.4,0.8,3.4,2.8,16.5,6937.736
Paul Millsap,2010,33.8,6.9,13.0,0.1,0.3,3.4,4.4,2.2,5.5,7.6,2.5,1.4,0.9,1.9,3.6,17.3,9473.491
Victor Oladipo,2017,33.8,8.5,17.9,2.2,6.0,4.0,5.0,0.6,4.9,5.5,4.5,2.4,0.7,3.0,2.3,23.1,23292.506
Vin Baker,1998,33.8,5.8,12.9,0.0,0.1,2.1,4.7,2.5,3.7,6.2,1.6,0.9,1.0,2.2,3.6,13.8,7107.434
Kenyon Martin,2009,33.8,4.8,10.5,0.1,0.5,1.6,2.9,2.4,6.9,9.3,1.8,1.3,1.1,1.6,3.3,11.4,19352.683
David Robinson,1997,33.8,7.3,14.6,0.0,0.0,6.7,9.2,3.4,7.6,11.0,2.7,0.9,2.7,2.8,2.8,21.3,21012.694
Andrew Bogut,2006,33.7,5.3,9.5,0.0,0.1,1.7,2.9,2.5,6.3,8.8,3.0,0.7,0.5,2.3,3.3,12.3,6248.017
Kerry Kittles,1998,33.7,4.9,13.3,1.1,3.4,1.9,2.5,1.1,3.0,4.2,2.5,1.7,0.6,1.4,1.8,12.9,2936.983
Clifford Robinson,2002,33.7,4.4,11.2,1.1,3.2,1.9,2.8,1.0,2.7,3.7,3.2,1.1,1.0,1.9,3.3,11.7,12719.231
Damon Stoudamire,2004,33.7,5.6,14.4,2.2,6.0,2.2,2.5,0.7,3.1,3.8,5.7,1.1,0.0,2.0,2.0,15.8,17903.004
Steve Francis,2005,33.7,4.8,10.9,0.4,1.2,4.5,5.7,1.1,3.1,4.1,4.9,1.1,0.2,3.1,2.9,14.4,19137.456
Jeff Green,2013,33.7,5.9,14.3,1.6,4.8,3.5,4.3,0.7,4.0,4.6,1.7,0.7,0.6,2.0,2.2,16.9,10122.975
Vince Carter,2002,33.7,8.3,17.7,1.0,3.0,3.0,3.7,1.4,3.0,4.4,3.3,1.1,1.0,1.7,2.8,20.6,15204.932
Marvin Williams,2007,33.7,5.1,11.2,0.0,0.1,4.2,5.1,1.5,4.1,5.6,1.6,1.0,0.4,1.6,2.8,14.5,5823.823
Yao Ming,2006,33.7,8.7,17.2,0.0,0.0,7.7,8.9,2.3,7.3,9.5,1.8,0.3,1.8,3.6,3.4,25.1,16678.036
Yao Ming,2005,33.7,8.2,15.8,0.0,0.0,5.9,6.9,2.6,7.6,10.2,1.5,0.5,1.6,2.6,3.4,22.3,7815.493
Wesley Matthews,2016,33.7,4.6,11.6,2.4,6.6,2.0,2.5,0.2,3.3,3.5,2.9,1.1,0.2,1.4,2.2,13.5,19328.247
Kyle Lowry,2010,33.7,4.6,10.8,1.7,4.6,2.6,3.3,1.2,2.9,4.1,6.7,1.4,0.3,2.1,2.8,13.5,7167.444
Draymond Green,2017,33.7,4.0,8.9,1.1,3.7,1.9,2.4,1.3,7.0,8.3,7.5,1.5,1.3,2.9,2.9,11.0,18190.338
DeMarcus Cousins,2016,33.7,9.0,19.9,1.8,5.0,7.2,9.3,2.1,8.9,11.0,4.6,1.4,1.3,3.7,3.9,27.0,17761.997
Eric Bledsoe,2015,33.7,7.2,15.9,1.5,4.2,4.5,5.5,0.6,3.5,4.0,6.1,2.0,0.6,3.5,2.4,20.4,15370.125
Kevin Love,2012,33.7,5.8,16.6,1.1,5.1,5.6,7.9,3.6,10.4,14.0,2.3,0.7,0.5,2.2,1.9,18.3,16183.445
Harrison Barnes,2017,33.7,7.0,15.7,1.5,4.3,3.4,4.1,1.0,5.1,6.1,2.0,0.6,0.2,1.5,1.2,18.9,25635.071
Ricky Rubio,2011,33.7,3.4,9.5,0.8,2.3,3.1,3.8,0.5,3.7,4.2,8.2,2.2,0.2,3.2,2.4,10.6,4188.934
Larry Johnson,1996,33.7,4.9,9.6,0.5,1.4,2.6,3.7,2.1,3.0,5.0,2.3,0.8,0.4,1.8,3.2,12.9,8676.239
Klay Thompson,2016,33.7,7.8,17.0,3.3,7.9,2.2,2.6,0.6,3.1,3.7,2.1,0.8,0.5,1.6,1.9,21.0,18784.599
Paul Millsap,2016,33.7,6.4,14.3,1.0,3.4,4.7,6.1,1.6,6.3,7.9,3.7,1.3,0.9,2.4,2.7,18.6,22626.903
Bam Adebayo,2019,33.6,6.2,11.1,0.0,0.2,3.9,5.5,2.5,7.8,10.2,5.0,1.1,1.2,2.8,2.6,16.3,3663.811
Isaiah Rider,1996,33.6,5.9,12.8,1.3,3.4,2.8,3.5,1.2,2.7,3.9,2.7,0.6,0.2,2.8,2.6,16.0,6259.237
Boris Diaw,2008,33.6,5.5,10.9,0.9,2.2,1.2,1.8,1.5,3.9,5.3,4.1,0.8,0.7,2.7,2.5,13.2,11175.029
Jamal Murray,2019,33.6,7.6,16.2,2.2,5.9,3.0,3.4,0.8,3.4,4.2,5.3,1.1,0.3,2.3,1.8,20.4,4714.63
Pau Gasol,2014,33.6,7.1,14.4,0.1,0.3,3.7,4.6,2.7,8.8,11.5,2.7,0.3,1.9,2.0,1.9,18.1,8125.47
Smush Parker,2005,33.6,4.2,9.6,1.4,4.0,1.5,2.1,0.5,2.8,3.3,3.5,1.7,0.2,1.8,2.7,11.3,1041.032
Dwight Howard,2013,33.6,6.9,11.8,0.0,0.1,5.1,9.1,3.4,9.0,12.3,1.8,0.8,1.9,3.2,3.4,18.9,23868.32
Zydrunas Ilgauskas,1998,33.6,5.8,11.4,0.0,0.0,3.6,6.0,3.4,5.4,8.8,0.8,0.8,1.4,1.8,4.8,15.2,1560.168
Ray Allen,2011,33.6,4.6,10.3,2.1,5.1,2.0,2.4,0.3,3.0,3.4,2.0,1.0,0.2,1.3,1.9,13.2,12036.753
Trevor Ariza,2018,33.6,4.3,10.7,2.1,6.3,1.9,2.4,0.7,4.7,5.4,3.7,1.3,0.3,1.5,1.9,12.5,16173.086
Kemba Walker,2017,33.6,7.4,17.0,2.9,7.5,4.5,5.2,0.4,2.7,3.1,5.6,1.1,0.3,2.2,1.2,22.1,13310.003
Al Jefferson,2011,33.6,8.5,17.2,0.0,0.1,2.1,2.8,2.2,7.4,9.5,2.2,0.8,1.6,1.0,2.5,19.1,16851.454
Ben Simmons,2017,33.6,6.6,12.3,0.0,0.1,2.5,4.4,1.8,6.5,8.3,8.1,1.7,0.9,3.5,2.7,15.8,6842.273
Elton Brand,2007,33.6,6.5,14.2,0.0,0.0,4.6,5.9,2.6,5.4,8.0,2.0,0.4,1.9,2.1,2.6,17.6,20008.943
Paul Pierce,2012,33.6,6.2,14.4,1.9,5.1,4.3,5.4,0.6,5.7,6.3,4.8,1.1,0.4,3.0,2.8,18.6,19879.332
Bryant Reeves,1997,33.6,6.6,12.7,0.0,0.1,3.0,4.3,2.6,5.3,7.9,2.1,0.5,1.1,2.1,3.8,16.3,3246.928
Jamaal Magloire,2003,33.6,4.6,9.8,0.0,0.0,4.2,5.6,3.2,7.0,10.2,1.0,0.5,1.2,2.4,3.4,13.4,2553.929
